,Spraak,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q46a,Q48a,Q52a,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q60a,Q62a,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q56a,Q61a,Kommunestr,Fylke,Q49a,Sentralitet,Q57a,Q58a,Q63a,Q67a,Q53a,Q54a
3195,1.0,6.0,6.0,7.0,5.0,4.0,5.0,4.0,,8.0,6.0,8.0,5.0,8.0,4.0,5.0,4.0,8.0,6.0,5.0,6.0,5.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152103.0,4,4.0,8.0,3.0,2,3.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0
3196,1.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,3.0,6.0,8.0,3.0,6.0,7.0,8.0,5.0,1.0,4.0,4.0,6.0,3.0,5.0,3.0,3.0,2.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0,8.0,4.0,8.0,8.0,3.0,8.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,7.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152105.0,2,4.0,7.0,4.0,3,5.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0
3197,1.0,5.0,5.0,5.0,4.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,4.0,8.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152108.0,3,4.0,7.0,4.0,3,3.0,4.0,1.0,2.0,4.0,2.0,0.0,
3198,1.0,3.0,3.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,3.0,5.0,6.0,8.0,5.0,6.0,5.0,5.0,7.0,8.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,6.0,8.0,5.0,7.0,6.0,7.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152126.0,3,4.0,7.0,4.0,3,5.0,4.0,1.0,2.0,4.0,1.0,5.0,3.0
3199,1.0,7.0,7.0,7.0,7.0,6.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,3.0,8.0,6.0,7.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152148.0,4,4.0,8.0,3.0,2,5.0,4.0,1.0,1.0,4.0,2.0,2.0,0.0
3200,1.0,7.0,6.0,5.0,4.0,8.0,6.0,2.0,8.0,6.0,7.0,6.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,8.0,5.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,7.0,7.0,7.0,3.0,7.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,14.0,3.0,6.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152177.0,1,2.0,9.0,3.0,2,5.0,4.0,7.0,0.0,2.0,1.0,3.0,1.0
3201,4.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152179.0,5,3.0,9.0,3.0,50,4.0,2.0,4.0,0.0,3.0,2.0,2.0,0.0
3203,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,13.0,1.0,6.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152207.0,3,2.0,8.0,4.0,11,5.0,4.0,1.0,1.0,4.0,1.0,5.0,3.0
3204,1.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,8.0,8.0,8.0,6.0,8.0,8.0,3.0,5.0,3.0,8.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,8.0,8.0,1.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,2.0,2.0,1.0,1.0,2.0,13.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152208.0,4,4.0,6.0,3.0,2,2.0,4.0,1.0,2.0,4.0,9999.0,4.0,2.0
3205,1.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,5.0,4.0,4.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,152223.0,5,3.0,3.0,3.0,1,5.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0
3206,1.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,6.0,7.0,8.0,8.0,8.0,5.0,7.0,5.0,7.0,8.0,6.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,7.0,2.0,8.0,5.0,5.0,8.0,5.0,2.0,2.0,2.0,2.0,13.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152232.0,2,1.0,4.0,2.0,12,3.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0
3207,1.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,8.0,5.0,5.0,5.0,4.0,8.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,8.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,7.0,5.0,7.0,5.0,6.0,6.0,5.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152239.0,2,4.0,6.0,3.0,2,1.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0
3208,1.0,6.0,6.0,6.0,6.0,7.0,6.0,2.0,8.0,6.0,7.0,7.0,6.0,6.0,3.0,3.0,3.0,2.0,8.0,4.0,4.0,3.0,7.0,2.0,3.0,3.0,2.0,2.0,6.0,6.0,5.0,8.0,8.0,3.0,3.0,3.0,8.0,4.0,8.0,8.0,3.0,8.0,3.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,152240.0,4,4.0,8.0,4.0,2,5.0,4.0,1.0,0.0,4.0,1.0,3.0,0.0
3209,1.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,8.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,4.0,8.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152252.0,3,4.0,3.0,4.0,2,5.0,4.0,1.0,1.0,4.0,1.0,5.0,3.0
3210,1.0,4.0,2.0,7.0,3.0,4.0,6.0,,6.0,6.0,6.0,7.0,8.0,8.0,1.0,4.0,1.0,2.0,3.0,3.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,7.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,8.0,1.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152256.0,4,3.0,7.0,2.0,18,5.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0
3211,1.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,8.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152264.0,5,1.0,4.0,4.0,12,5.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0
3212,1.0,1.0,7.0,3.0,8.0,5.0,4.0,5.0,8.0,5.0,6.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,8.0,1.0,1.0,8.0,5.0,8.0,3.0,8.0,5.0,5.0,5.0,8.0,4.0,5.0,2.0,2.0,1.0,2.0,12.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152268.0,4,4.0,6.0,1.0,15,3.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0
3213,1.0,7.0,7.0,7.0,1.0,5.0,5.0,2.0,6.0,2.0,5.0,7.0,5.0,5.0,3.0,6.0,2.0,3.0,5.0,6.0,7.0,6.0,7.0,4.0,6.0,3.0,1.0,8.0,4.0,3.0,1.0,6.0,6.0,3.0,6.0,8.0,6.0,6.0,1.0,6.0,1.0,7.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152299.0,4,4.0,8.0,1.0,20,5.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0
3214,1.0,7.0,7.0,7.0,,,,,,,,7.0,7.0,,,,,,7.0,7.0,7.0,,7.0,7.0,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,7.0,,,,,,,,10.0,1.0,,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,152312.0,5,1.0,1.0,2.0,14,5.0,1.0,4.0,0.0,5.0,,1.0,0.0
3215,1.0,2.0,3.0,7.0,6.0,6.0,7.0,5.0,4.0,6.0,7.0,7.0,3.0,8.0,6.0,1.0,2.0,4.0,4.0,5.0,5.0,3.0,7.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,2.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,14.0,1.0,7.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152313.0,1,2.0,8.0,4.0,3,5.0,4.0,3.0,0.0,2.0,,3.0,0.0
3216,1.0,7.0,,7.0,4.0,4.0,4.0,3.0,7.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,4.0,4.0,3.0,4.0,4.0,8.0,8.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,152314.0,4,3.0,1.0,3.0,1,4.0,4.0,7.0,0.0,3.0,9999.0,1.0,
3217,1.0,4.0,7.0,7.0,6.0,6.0,6.0,5.0,7.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,7.0,7.0,5.0,7.0,7.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,13.0,2.0,5.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,152337.0,1,3.0,9.0,2.0,1,5.0,4.0,1.0,1.0,4.0,9999.0,3.0,0.0
3218,1.0,7.0,7.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,1.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,152351.0,5,3.0,9.0,2.0,2,3.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0
3219,1.0,2.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,7.0,7.0,3.0,8.0,4.0,7.0,4.0,8.0,3.0,5.0,2.0,5.0,6.0,3.0,6.0,6.0,5.0,2.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,1.0,7.0,5.0,7.0,6.0,8.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152380.0,4,4.0,8.0,3.0,6,4.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0
3220,1.0,5.0,6.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152385.0,4,4.0,7.0,2.0,11,5.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0
3221,1.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,2.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,1.0,1.0,1.0,2.0,14.0,1.0,7.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152393.0,1,1.0,9.0,3.0,15,5.0,3.0,3.0,0.0,4.0,1.0,4.0,1.0
3222,2.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,4.0,6.0,6.0,6.0,8.0,5.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,7.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152401.0,4,2.0,8.0,4.0,3,5.0,4.0,2.0,0.0,4.0,1.0,2.0,
3223,1.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,8.0,5.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,152423.0,3,2.0,8.0,2.0,1,5.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0
3225,1.0,3.0,5.0,,7.0,,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,3.0,5.0,6.0,4.0,2.0,3.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1.0,7.0,7.0,5.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152464.0,1,4.0,2.0,4.0,3,2.0,4.0,1.0,1.0,4.0,2.0,3.0,0.0
3226,1.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,,,,5.0,6.0,6.0,,,6.0,6.0,6.0,6.0,5.0,5.0,8.0,8.0,8.0,5.0,,6.0,8.0,,6.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,5.0,5.0,,,,,2.0,1.0,7.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,152478.0,5,,3.0,3.0,6,5.0,4.0,4.0,0.0,1.0,1.0,,
3227,1.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,4.0,7.0,7.0,7.0,6.0,3.0,3.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,,7.0,7.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,152484.0,5,,,4.0,3,,4.0,,0.0,5.0,1.0,,
3228,1.0,4.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,5.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,152497.0,5,4.0,6.0,3.0,2,5.0,4.0,4.0,0.0,2.0,1.0,2.0,0.0
3229,1.0,2.0,5.0,4.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,3.0,2.0,5.0,8.0,2.0,4.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,6.0,8.0,7.0,3.0,6.0,6.0,8.0,8.0,5.0,7.0,6.0,8.0,6.0,6.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,152506.0,3,4.0,8.0,3.0,2,4.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0
3230,1.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,8.0,6.0,4.0,7.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,8.0,4.0,8.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152516.0,4,4.0,7.0,2.0,15,5.0,3.0,4.0,0.0,3.0,1.0,4.0,2.0
3231,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,4.0,4.0,4.0,3.0,3.0,3.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,1.0,7.0,5.0,6.0,8.0,4.0,2.0,2.0,2.0,2.0,13.0,3.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,152520.0,3,4.0,6.0,2.0,18,5.0,1.0,3.0,0.0,4.0,1.0,4.0,2.0
