,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q61a,Kommunestr,Q49a,Sentralitet,Q63a,Q67a,Q53a,Q54a,Spraak_1.0,Spraak_2.0,Spraak_4.0,Spraak_5.0,Q57a_1.0,Q57a_2.0,Q57a_3.0,Q57a_4.0,Q57a_5.0,Q57a_6.0,Q57a_7.0,Q46a_1.0,Q46a_2.0,Q46a_3.0,Q46a_4.0,Q46a_5.0,Q46a_6.0,Q46a_7.0,Q46a_8.0,Q46a_9.0,Q46a_10.0,Q48a_1.0,Q48a_2.0,Q48a_3.0,Q52a_1.0,Q52a_2.0,Q52a_3.0,Q52a_4.0,Q60a_0.0,Q60a_1.0,Q60a_2.0,Q60a_3.0,Q58a_0.0,Q58a_1.0,Q58a_2.0,Q58a_3.0,Q62a_1.0,Q62a_2.0,Q62a_3.0,Q62a_4.0,Q62a_5.0,Q56a_1.0,Q56a_2.0,Q56a_3.0,Q56a_4.0,Fylke_1,Fylke_2,Fylke_3,Fylke_4,Fylke_5,Fylke_6,Fylke_7,Fylke_8,Fylke_9,Fylke_10,Fylke_11,Fylke_12,Fylke_14,Fylke_15,Fylke_18,Fylke_19,Fylke_20,Fylke_50
422,2.0,5.0,7.0,6.0,2.0,5.0,3.0,4.0,4.199854862523753,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,2.0,1.9462496255797588,3.0,8.0,2.1716326695786035,5.0,2.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,3.8547161564189487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,107857.0,2,8.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,6.0,7.0,7.0,4.301005767054361,4.619104631780215,3.0,3.2340625271519916,7.0,5.0,5.0,7.0,4.0,4.0,3.0,4.0,4.0,3.9718528723305493,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.398693085432889,5.0,6.0,6.0,4.783564675981335,5.0,8.0,6.0,5.439930763502488,2.0,4.879046092865097,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.1552869195480302,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,107860.0,4,8.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,4.0,5.0,6.0,4.0,4.638403019199968,5.0,4.780152581370886,5.489745290705136,6.0,5.0,6.0,5.0,4.7067154691744895,3.0,4.0,4.0,4.0,3.8979135023029983,3.0,5.303828334786677,5.0,5.0,4.87122924155048,5.203536184954551,5.141614559319858,5.1701410877907,4.959551494872816,6.0,6.0,5.0,5.176499478001847,5.0,6.0,5.423734442733488,4.77440802782323,6.0,8.0,4.676345885267549,6.0,6.0,5.713204363694073,5.0,5.2814810261130205,4.529826607045158,5.0,2.0,2.0,2.0,2.0,3.0,1.1444063939680367,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,107869.0,1,6.2605294548231285,3.0,3.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,4.0,5.284093105763377,4.0,7.0,5.0,4.016718281796988,3.0,5.0,5.0,6.0,6.0,3.968156740945217,4.0,2.0,5.0,1.0,6.0,4.0,5.0,6.0,5.0,7.0,5.0,3.0,6.0,5.0,3.0,5.0,6.0,5.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,4.0,7.0,3.0,7.0,5.0,6.0,5.0,5.0,2.0,1.0,1.3804252258376148,2.0,3.0,1.1025680731712146,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,107897.0,4,5.0,1.0,5.0,1.0,4.0,1.0,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,6.0,7.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,7.0,5.0,4.808129792865766,3.0,5.0,5.0,6.0,5.0,3.0,6.0,5.0,6.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,3.0,6.0,6.0,7.0,5.0,6.0,6.0,5.0,1.0,6.0,1.0,6.0,5.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.1588212165063663,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,107910.0,5,7.0,3.0,5.0,4.0,4.0,1.0,5.0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,7.0,7.0,7.0,6.0,7.0,6.0,4.0,6.0,5.0,6.0,7.0,4.0,5.0,6.0,4.0,6.0,5.0,3.0,5.0,6.0,4.0,7.0,4.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,7.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,107959.0,5,5.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,5.984752695374529,4.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,3.0,3.0,4.070314717153843,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,107981.0,3,8.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,7.0,7.0,7.0,5.0,6.0,5.0,1.0,6.0,6.0,6.0,3.0,5.0,4.901541973257219,1.0,3.0,3.0,4.0,6.0,2.0,7.0,6.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,4.942968939594426,7.0,2.0,7.0,6.0,6.0,6.0,6.0559354036483475,2.0,1.0,1.359986143319596,2.0,7.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108066.0,1,6.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,108078.0,4,7.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
431,3.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.642938876630823,4.81003493840753,5.0151261668253015,5.161389873131763,5.041271004306371,4.8244804431960695,5.73650396880063,5.413439805508744,5.124620482991792,5.520897727774373,5.678623014061135,5.757117787971785,5.676491285569826,5.4395169837289155,5.572922279691258,,4.858372128709579,5.771789263787981,5.536593197544919,5.7030908127603075,5.459054370351945,5.296465764452925,4.583712368290859,5.0,2.0,1.0,2.0,2.0,8.0,1.0,5.0,5.310740051550387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108157.0,5,3.0,4.0,5.0,4.0,2.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0921303724019005,4.0,4.0,3.0,3.6302913562025747,5.0,5.0,7.0,5.0,3.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,3.0,3.1842740119170303,7.0,5.0,6.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108203.0,4,6.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1.0,5.0,5.0,1.0,4.0,5.0,2.0,2.8711446811031838,1.0,1.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,2.0,6.0,3.4205531283724864,2.9488483544387676,8.0,2.7416544961769715,4.193889741450759,1.0,3.79205634842628,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,108205.0,1,6.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
434,2.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,5.779600721347427,5.0,5.0,5.0,4.0,4.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.8883952482835085,5.413575784918012,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,1.969353598873672,1.8555498100406367,2.0,2.0,3.0,1.0,7.0,6.54391599171609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108215.0,5,5.221406777173147,3.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
435,5.0,7.0,7.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,5.941975959292538,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,2.0,1.0,1.0,2.0,12.0,1.0,6.0,6.083592684570655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,108247.0,5,4.0,2.0,5.0,1.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,5.916830317838615,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.437951288600603,6.540216161385218,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108265.0,5,4.0,3.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,3.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,3.0,3.0,7.0,5.0,6.0,2.0,3.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,3.2083341731511825,6.0,6.0,6.0,5.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,108287.0,3,8.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
438,7.0,6.373515765485746,7.0,7.0,5.0,7.0,5.0,5.658463045688309,6.209213056191272,6.247469532877437,6.0,7.0,5.9230858605433925,5.0,6.0,4.0,4.460958948641115,4.927069405183826,4.0,6.0,6.0,6.0,5.0,4.541349408739087,4.0,4.0,4.0,6.0,5.575121565396006,5.0,4.0,5.0,5.068762645166462,5.105040516056099,3.669428066857343,4.993068884998993,8.0,4.003330132482985,6.066832712638686,5.0,7.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108337.0,3,4.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,1.0,6.0,6.0,5.0,3.0,5.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,10.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,108338.0,5,4.0,2.0,,2.0,3.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,4.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,6.432226832075584,5.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,3.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,6.0,4.0,4.095780886652467,5.168240134530877,5.0,1.0,2.0,7.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108351.0,4,6.0,3.0,5.0,3.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,6.0,6.0,6.0,6.197111747506724,6.0,7.0,6.0,6.723739373385091,7.0,6.539044983401871,7.0,5.924843219438275,6.0,1.0,2.1576511538868792,1.0,1.8477815544094751,3.0,5.0,6.0,4.0,6.18013338088362,6.224989350434963,6.315532201177791,6.776007929769049,7.0,6.159937594079359,7.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,5.0,6.0,4.835595205831136,6.0,7.0,7.0,7.0,6.0,5.21682144459435,6.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,108365.0,5,8.0,4.0,5.0,4.0,3.0,1.0,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,7.0,6.336789155999357,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,7.0,7.0,4.0,6.0,4.0,3.0,4.0,6.0,3.0,5.0,5.0,2.0,6.0,5.0,3.0,5.0,2.0,4.0,4.0,2.511409130076939,4.959281101168165,4.0,4.003808648752782,4.0,3.0,1.0,1.0,2.0,1.0,7.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,108381.0,3,2.0,1.0,1.0,1.0,4.0,1.2303769611767756,3.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
443,7.0,7.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,2.0,2.0,2.0,2.0,12.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108395.0,5,6.0,1.0,5.0,3.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
444,7.0,6.0,7.0,4.0,5.0,4.0,3.0,4.815942687241314,4.0,6.0,7.0,4.0,4.636768335178464,7.0,7.0,7.0,6.111797195892802,7.0,4.0,7.0,6.0,7.0,5.337319253867894,6.0,4.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.453155504606355,6.0,8.0,4.85360605959496,6.008520586240095,5.0,7.0,6.0,5.550432886460562,5.400231966709302,6.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,108400.0,3,8.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108401.0,5,6.0,3.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446,6.0,6.0,6.0,7.0,6.0,6.0,4.0,5.599455789855155,5.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,5.518628477929575,6.0,7.0,7.0,6.0,6.0,5.0,3.0,4.061382343633735,3.969077938761245,3.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.155321522536611,7.0,8.0,5.040222407961653,7.0,7.0,7.0,7.0,6.0,5.079832874737615,5.680996394803351,2.0,2.0,2.0,2.0,13.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,108425.0,4,7.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
